SAMBAT_40001_20220120_100456.csv
"SAMBAT Sea Ti  C/T/D/Odo/Fluo/pH GPS"
"sn :";40001
"Cadence d'enregistrement :";"900 s"

Date;"Pression (0/50) (m)";"Température (-5/35) (°C)";"Salinité (2/42) (g/l)";"Oxygène (0/20) (mgl)";"PH (0/14) (pH)";"Fluorescence (0/50) (µgl)";"Tension batterie (V)"
"05/02/2005 15:32:12";0,91;14,08;37,81;10,09;8,28;0,56;10,87
"05/02/2005 15:47:12";0,95;14,17;37,81;10,06;8,28;0,55;10,88
"05/02/2005 16:02:12";0,93;14,15;37,83;10,06;8,28;0,57;10,89
"05/02/2005 16:17:12";0,93;14,13;37,83;10,05;8,28;0,69;10,85
"05/02/2005 16:32:12";0,93;14,09;37,81;10,06;8,28;0,58;10,87
"05/02/2005 16:47:12";0,85;14,03;37,77;10,07;8,28;0,61;10,88
"05/02/2005 17:02:12";0,82;13,94;37,71;10,09;8,28;0,54;10,89
"05/02/2005 17:17:12";0,97;14,05;37,73;10,06;8,27;0,56;10,84
"05/02/2005 17:32:12";0,77;14,10;37,74;10,05;8,28;0,52;10,87
"05/02/2005 17:47:12";0,90;14,02;37,76;10,06;8,28;0,55;10,88
"05/02/2005 18:02:12";0,89;13,97;37,76;10,08;8,28;0,54;10,88
"05/02/2005 18:17:12";0,95;13,99;37,80;10,05;8,27;0,52;10,85
"05/02/2005 18:32:12";0,90;14,01;37,77;10,06;8,28;0,53;10,87
"05/02/2005 18:47:12";0,93;14,22;37,90;10,00;8,27;0,37;10,88
"05/02/2005 19:02:12";0,89;14,34;37,94;9,96;8,27;0,34;10,88
"05/02/2005 19:17:12";0,92;14,36;37,95;9,97;8,27;0,30;10,84
"05/02/2005 19:32:12";0,90;14,36;37,94;9,98;8,27;0,30;10,81
"05/02/2005 19:21:38";0,93;14,37;37,95;9,98;8,27;0,29;10,71
"05/02/2005 19:36:38";0,95;14,35;37,95;9,99;8,27;0,25;10,81
"05/02/2005 19:51:38";0,85;14,39;37,95;9,99;8,27;0,35;10,85
"05/02/2005 20:06:38";0,99;14,37;37,95;10,00;8,27;0,23;10,86
"05/02/2005 20:21:38";0,93;14,40;37,96;10,01;8,27;0,26;10,85
"05/02/2005 20:36:38";0,98;14,28;37,84;10,06;8,27;0,18;10,87
"05/02/2005 20:51:38";0,93;14,13;37,61;10,11;8,27;0,18;10,88
"05/02/2005 21:06:38";0,86;14,26;37,80;10,08;8,27;0,20;10,88
"05/02/2005 21:21:38";0,93;14,32;37,87;10,07;8,27;0,19;10,86
"05/02/2005 21:36:38";0,91;14,39;37,93;10,06;8,27;0,22;10,87
"05/02/2005 21:51:38";1,04;14,44;37,96;10,05;8,27;0,22;10,88
"05/02/2005 22:06:38";0,97;14,44;37,97;10,06;8,27;0,18;10,88
"05/02/2005 22:21:38";0,89;14,45;37,97;10,06;8,27;0,21;10,85
"05/02/2005 22:36:38";1,00;14,46;37,97;10,06;8,26;0,17;10,87
"05/02/2005 22:51:38";0,96;14,47;37,97;10,07;8,26;0,18;10,88
"05/02/2005 23:06:38";0,86;14,46;37,97;10,07;8,26;0,19;10,89
"05/02/2005 23:21:38";0,97;14,46;37,97;10,08;8,26;0,24;10,85
"05/02/2005 23:36:38";0,94;14,46;37,97;10,08;8,26;0,19;10,87
"05/02/2005 23:51:38";0,91;14,46;37,97;10,08;8,26;0,20;10,88
"06/02/2005 00:06:38";0,90;14,46;37,97;10,08;8,26;0,25;10,88
"06/02/2005 00:21:38";0,86;14,46;37,97;10,09;8,26;0,24;10,86
"06/02/2005 00:36:38";0,87;14,46;37,97;10,09;8,26;0,21;10,88
"06/02/2005 00:51:38";0,91;14,46;37,98;10,09;8,26;0,23;10,88
"06/02/2005 01:06:38";1,00;14,45;37,97;10,10;8,26;0,37;10,89
"06/02/2005 01:21:38";0,90;14,45;37,97;10,10;8,26;0,43;10,86
"06/02/2005 01:36:38";0,93;14,44;37,98;10,10;8,26;0,45;10,88
"06/02/2005 01:51:38";0,93;14,45;37,97;10,10;8,26;0,57;10,88
"06/02/2005 02:06:38";0,88;14,44;37,98;10,10;8,26;0,60;10,89
"06/02/2005 02:21:38";0,93;14,45;37,98;10,09;8,26;0,60;10,85
"06/02/2005 02:36:38";0,95;14,42;37,97;10,10;8,26;0,66;10,87
"06/02/2005 02:51:38";0,92;14,43;37,98;10,10;8,26;0,61;10,88
"06/02/2005 03:06:38";0,89;14,43;37,98;10,10;8,26;0,57;10,88
"06/02/2005 03:21:38";0,90;14,43;37,98;10,10;8,26;0,66;10,86
"06/02/2005 03:36:38";0,96;14,42;37,97;10,09;8,26;0,61;10,87
"06/02/2005 03:51:38";0,84;14,41;37,98;10,10;8,26;0,59;10,88
"06/02/2005 04:06:38";0,88;14,40;37,98;10,10;8,26;0,72;10,88
"06/02/2005 04:21:38";0,93;14,40;37,98;10,09;8,26;0,68;10,85
"06/02/2005 04:36:38";0,85;14,41;37,98;10,09;8,26;0,62;10,87
"06/02/2005 04:51:38";0,86;14,41;37,97;10,09;8,26;0,56;10,88
"06/02/2005 05:06:38";0,84;14,34;37,97;10,11;8,26;0,68;10,88
"06/02/2005 05:21:38";0,98;14,35;37,95;10,11;8,26;0,56;10,86
"06/02/2005 05:36:38";0,90;14,33;37,96;10,12;8,26;0,59;10,87
"06/02/2005 05:51:38";0,83;14,34;37,96;10,12;8,26;0,67;10,88
"06/02/2005 06:06:38";0,92;14,32;37,96;10,13;8,26;0,69;10,88
"06/02/2005 06:21:38";0,92;14,29;37,95;10,15;8,26;0,52;10,86
"06/02/2005 06:36:38";0,83;14,29;37,95;10,15;8,26;0,55;10,87
"06/02/2005 06:51:38";0,93;14,30;37,95;10,15;8,26;0,51;10,88
"06/02/2005 07:06:38";0,89;14,30;37,95;10,16;8,26;0,57;10,88
"06/02/2005 07:21:38";0,90;14,30;37,95;10,16;8,26;0,53;10,85
"06/02/2005 07:36:38";0,99;14,32;37,95;10,15;8,26;0,65;10,87
"06/02/2005 07:51:38";0,85;14,31;37,95;10,16;8,26;0,62;10,88
"06/02/2005 08:06:38";0,86;14,29;37,95;10,17;8,26;0,60;10,88
"06/02/2005 08:21:38";0,89;14,29;37,95;10,17;8,27;0,55;10,85
"06/02/2005 08:36:38";0,86;14,29;37,95;10,17;8,27;0,61;10,87
"06/02/2005 08:51:38";0,90;14,37;37,98;10,14;8,27;0,61;10,88
"06/02/2005 09:06:38";0,90;14,38;37,98;10,13;8,27;0,66;10,88
"06/02/2005 09:21:38";0,89;14,39;37,98;10,12;8,27;0,66;10,86
"06/02/2005 09:36:38";0,91;14,39;37,98;10,12;8,27;0,63;10,87
